Title;DOI;Decision
Oxidative Dissolution of Silver Nanoparticles by Chlorine: Implications to Silver Nanoparticle Fate and Toxicity.;https://dx.doi.org/10.1021/acs.est.6b00037;exclude
Plasma polymerized carvone as an antibacterial and biocompatible coating.;https://dx.doi.org/10.1016/j.msec.2016.07.040;exclude
Antibiotic treatment algorithm development based on a microarray nucleic acid assay for rapid bacterial identification and resistance determination from positive blood cultures.;https://dx.doi.org/10.1016/j.diagmicrobio.2015.10.021;exclude
MALDI MS analysis, disk diffusion and optical density measurements for the antimicrobial effect of zinc oxide nanorods integrated in graphene oxide nanostructures.;https://dx.doi.org/10.1039/c5bm00342c;exclude
Finding new ways to prevent disease in food-producing animals.;https://dx.doi.org/10.1136/vr.i342;exclude
A rapid screening assay for identifying mycobacteria targeted nanoparticle antibiotics.;https://dx.doi.org/10.3109/17435390.2015.1124468;exclude
Protein-repellent and antibacterial functions of a calcium phosphate rechargeable nanocomposite.;https://dx.doi.org/10.1016/j.jdent.2016.06.003;exclude
Antimicrobial action of zinc oxide nanoparticles in combination with ciprofloxacin and ceftazidime against multidrug-resistant Acinetobacter baumannii.;https://dx.doi.org/10.1016/j.jgar.2016.04.007;exclude
An ex vivo study of photobiostimulation in the treatment of skin pathologies.;https://dx.doi.org/10.1002/jbio.201500288;exclude
On-Demand Guided Bone Regeneration with Microbial Protection of Ornamented SPU Scaffold with Bismuth-Doped Single Crystalline Hydroxyapatite: Augmentation and Cartilage Formation.;https://dx.doi.org/10.1021/acsami.5b11723;exclude
Outstanding Antibiofilm Features of Quanta-CuO Film on Glass Surface.;https://dx.doi.org/10.1021/acsami.6b04494;exclude
Proteomic analysis of soybean root exposed to varying sizes of silver nanoparticles under flooding stress.;https://dx.doi.org/10.1016/j.jprot.2016.07.027;exclude
Photocatalytic and antibacterial activities of gold and silver nanoparticles synthesized using biomass of Parkia roxburghii leaf.;https://dx.doi.org/10.1016/j.jphotobiol.2015.11.004;exclude
Controlled Release of Ciprofloxacin from Core-Shell Nanofibers with Monolithic or Blended Core.;https://dx.doi.org/10.1021/acs.molpharmaceut.6b00039;exclude
Photocatalytic and antibacterial activity of cadmium sulphide/zinc oxide nanocomposite with varied morphology.;https://dx.doi.org/10.1016/j.jcis.2016.06.073;exclude
Fabrication of bacterial cellulose-ZnO composite via solution plasma process for antibacterial applications.;https://dx.doi.org/10.1016/j.carbpol.2016.04.066;exclude
Influence of Iron-Doped Apatite Nanoparticles on Viral Infection Examined in Bacterial Versus Algal Systems.;https://dx.doi.org/10.1109/TNB.2016.2619349;exclude
Bactericidal action mechanism of negatively charged food grade clove oil nanoemulsions.;https://dx.doi.org/10.1016/j.foodchem.2015.10.015;exclude
Polysaccharide-based silver nanoparticles synthesized by Klebsiella oxytoca DSM 29614 cause DNA fragmentation in E. coli cells.;https://dx.doi.org/10.1007/s10534-016-9918-4;exclude
Effect of cellulose and lignin on disintegration, antimicrobial and antioxidant properties of PLA active films.;https://dx.doi.org/10.1016/j.ijbiomac.2016.04.068;exclude
Amphotericin B-silver hybrid nanoparticles: synthesis, properties and antifungal activity.;https://dx.doi.org/10.1016/j.nano.2015.12.378;exclude
Development of long-term antimicrobial poly(methyl methacrylate) by incorporating mesoporous silica nanocarriers.;https://dx.doi.org/10.1016/j.dental.2016.09.001;exclude
Antimicrobial Susceptibility Test with Plasmonic Imaging and Tracking of Single Bacterial Motions on Nanometer Scale.;https://dx.doi.org/10.1021/acsnano.5b05944;exclude
Characterization and antimicrobial properties of cotton fabric loaded with green synthesized silver nanoparticles.;https://dx.doi.org/10.1016/j.carbpol.2016.05.041;exclude
Investigation of functional selenium nanoparticles as potent antimicrobial agents against superbugs.;https://dx.doi.org/10.1016/j.actbio.2015.10.041;exclude
The biofilm inhibitor Carolacton inhibits planktonic growth of virulent pneumococci via a conserved target.;https://dx.doi.org/10.1038/srep29677;exclude
Antibacterial behavior of polypyrrole: The influence of morphology and additives incorporation.;https://dx.doi.org/10.1016/j.msec.2016.01.067;exclude
Formulation and in vitro characterization of poly(dl-lactide-co-glycolide)/Eudragit RLPO or RS30D nanoparticles as an oral carrier of levofloxacin hemihydrate.;https://dx.doi.org/10.3109/10837450.2015.1041044;exclude
Clinical Impact of Laboratory Implementation of Verigene BC-GN Microarray-Based Assay for Detection of Gram-Negative Bacteria in Positive Blood Cultures.;https://dx.doi.org/10.1128/JCM.00376-16;exclude
Biofilm vivacity and destruction on antimicrobial nanosurfaces assayed within a microbial fuel cell.;https://dx.doi.org/10.1016/j.nano.2016.03.008;exclude
Fabrication of electrospun polycaprolactone coated withchitosan-silver nanoparticles membranes for wound dressing applications.;https://dx.doi.org/10.1007/s10856-016-5768-4;exclude
Shape control of mesoporous silica nanomaterials templated with dual cationic surfactants and their antibacterial activities.;https://dx.doi.org/10.1039/c5bm00197h;exclude
Engineering bioinspired bacteria-adhesive clay nanoparticles with a membrane-disruptive property for the treatment of Helicobacter pylori infection.;https://dx.doi.org/10.1039/c6nr05551f;exclude
High quality 3C de novo assembly and annotation of a multidrug resistant ST-111 Pseudomonas aeruginosa genome: Benchmark of hybrid and non-hybrid assemblers.;https://dx.doi.org/10.1038/s41598-020-58319-6;exclude
Polyanhydride Nanoparticles Induce Low Inflammatory Dendritic Cell Activation Resulting in CD8+ T Cell Memory and Delayed Tumor Progression.;https://dx.doi.org/10.2147/IJN.S261041;exclude
AB2-type amphiphilic block copolymer containing a pH-cleavable hydrazone linkage for targeted antibiotic delivery.;https://dx.doi.org/10.1016/j.ijpharm.2019.118948;exclude
Does salinity variation increase synergistic effects of triclosan and carbon nanotubes on Mytilus galloprovincialis? Responses on adult tissues and sperms.;https://dx.doi.org/10.1016/j.scitotenv.2020.138837;exclude
Biomimetic SIS-based biocomposites with improved biodegradability, antibacterial activity and angiogenesis for abdominal wall repair.;https://dx.doi.org/10.1016/j.msec.2019.110538;exclude
Differentiation Between Metronidazole Residues Disposal by Using Adsorption and Photodegradation Processes Onto MgO Nanoparticles.;https://dx.doi.org/10.2147/IJN.S265739;exclude
Poly (ether) sulfone electrospun nanofibrous membranes embedded with graphene oxide quantum dots with antimicrobial activity.;https://dx.doi.org/10.1007/s11356-020-09080-w;exclude
Multilayer nanofibrous patch comprising chamomile loaded carboxyethyl chitosan/poly(vinyl alcohol) and polycaprolactone as a potential wound dressing.;https://dx.doi.org/10.1016/j.ijbiomac.2020.01.067;exclude
Silver nanoparticles in orthodontics, a new alternative in bacterial inhibition: in vitro study.;https://dx.doi.org/10.1186/s40510-020-00324-6;exclude
The Use of a Novel Antimicrobial Implant Coating In Vivo to Prevent Spinal Implant Infection.;https://dx.doi.org/10.1097/BRS.0000000000003279;exclude
Antibacterial Activity of Chitosan Nanoparticles Against Pathogenic N. gonorrhoea.;https://dx.doi.org/10.2147/IJN.S272736;exclude
Development of the PVA/CS nanofibers containing silk protein sericin as a wound dressing: In vitro and in vivo assessment.;https://dx.doi.org/10.1016/j.ijbiomac.2020.01.139;exclude
Physicochemical and functional properties of chitosan-stabilized selenium nanoparticles under different processing treatments.;https://dx.doi.org/10.1016/j.foodchem.2020.127378;exclude
Antifungal activity of the lemongrass and clove oil encapsulated in mesoporous silica nanoparticles against wheat's take-all disease.;https://dx.doi.org/10.1016/j.pestbp.2020.104696;exclude
Novel PMMA bone cement nanocomposites containing magnesium phosphate nanosheets and hydroxyapatite nanofibers.;https://dx.doi.org/10.1016/j.msec.2019.110497;exclude
The application of nanomaterial science in the formulation a novel antibiotic: Assessment of the antifungal properties of mucoadhesive clotrimazole loaded nanofiber versus vaginal films.;https://dx.doi.org/10.1016/j.msec.2020.110635;exclude
Evaluation of a micro/nanofluidic chip platform for diagnosis of central nervous system infections: a multi-center prospective study.;https://dx.doi.org/10.1038/s41598-020-58670-8;exclude
Structural, luminescent and antimicrobial properties of ZnS and CdSe/ZnS quantum dot structures originated by precursors.;https://dx.doi.org/10.1016/j.saa.2019.117962;exclude
Effect of chitosan/modified montmorillonite coating on the antibacterial and mechanical properties of date palm fiber trays.;https://dx.doi.org/10.1016/j.ijbiomac.2020.01.092;exclude
Oscillating of physicochemical and biological properties of metal particles on their sonochemical treatment.;https://dx.doi.org/10.1016/j.msec.2019.110458;exclude
Preparation of Barije (Ferula gummosa) Essential Oil-Loaded Liposomes and Evaluation of Physical and Antibacterial Effect on Escherichia coli O157:H7.;https://dx.doi.org/10.4315/0362-028X.JFP-19-285;exclude
Antibacterial effects of nanopillar surfaces are mediated by cell impedance, penetration and induction of oxidative stress.;https://dx.doi.org/10.1038/s41467-020-15471-x;exclude
Photocatalytic treatment of tetracycline antibiotic wastewater by silver/TiO2 nanosheets/reduced graphene oxide and artificial neural network modeling.;https://dx.doi.org/10.1002/wer.1258;exclude
Redox-Channeling Polydopamine-Ferrocene (PDA-Fc) Coating To Confer Context-Dependent and Photothermal Antimicrobial Activities.;https://dx.doi.org/10.1021/acsami.9b22339;exclude
Efficacy of nano zinc oxide dietary supplements on growth performance, immunomodulation and disease resistance of African catfish Clarias gariepinus.;https://dx.doi.org/10.3354/dao03531;exclude
Multifunctional Hydroxyapatite Coated with Arthemisia absinthium Composites.;https://dx.doi.org/10.3390/molecules25020413;exclude
Multimodal X-ray imaging of nanocontainer-treated macrophages and calcium distribution in the perilacunar bone matrix.;https://dx.doi.org/10.1038/s41598-020-58318-7;exclude
Characterization of 5'-methylthioadenosine/S-adenosylhomocysteine nucleosidases from Borrelia burgdorferi: Antibiotic targets for Lyme disease.;https://dx.doi.org/10.1016/j.bbagen.2019.129455;exclude
Zn2+-assisted photothermal therapy for rapid bacteria-killing using biodegradable humic acid encapsulated MOFs.;https://dx.doi.org/10.1016/j.colsurfb.2020.110781;exclude
Functionalized Graphene Oxide Shields Tooth Dentin from Decalcification.;https://dx.doi.org/10.1177/0022034519894583;exclude
The Effects Study of Isoniazid Conjugated Multi-Wall Carbon Nanotubes Nanofluid on Mycobacterium tuberculosis.;https://dx.doi.org/10.2147/IJN.S251524;exclude
Short communication: Evaluation of alpha-linolenic acid-based intramammary nanosuspension for treatment of subclinical mastitis.;https://dx.doi.org/10.3168/jds.2019-16239;exclude
A Three-Dimensional Printed Polycaprolactone Scaffold Combined with Co-Axially Electrospun Vancomycin/Ceftazidime/Bone Morphological Protein-2 Sheath-Core Nanofibers for the Repair of Segmental Bone Defects During the Masquelet Procedure.;https://dx.doi.org/10.2147/IJN.S238478;exclude
Modelling the growth of hydrothermally synthesised bactericidal nanostructures, as a function of processing conditions.;https://dx.doi.org/10.1016/j.msec.2019.110434;exclude
Fabrication of packaging film reinforced with cellulose nanoparticles synthesised from jack fruit non-edible part using response surface methodology.;https://dx.doi.org/10.1016/j.ijbiomac.2019.09.066;exclude
Suspended multiwalled, acid-functionalized carbon nanotubes promote aggregation of the opportunistic pathogen Pseudomonas aeruginosa.;https://dx.doi.org/10.1371/journal.pone.0236599;exclude
Antibacterial and remineralizing nanocomposite inhibit root caries biofilms and protect root dentin hardness at the margins.;https://dx.doi.org/10.1016/j.jdent.2020.103344;exclude
Studies on antimicrobial and wound healing applications of gauze coated with CHX-Ag hybrid NPs.;https://dx.doi.org/10.1049/iet-nbt.2019.0187;exclude
Concentration dependence of quaternary ammonium monomer on the design of high-performance bioactive composite for root caries restorations.;https://dx.doi.org/10.1016/j.dental.2020.05.009;exclude
Exploring Endolysin-Loaded Alginate-Chitosan Nanoparticles as Future Remedy for Staphylococcal Infections.;https://dx.doi.org/10.1208/s12249-020-01763-4;exclude
Shotgun metagenome guided exploration of anthropogenically driven resistomic hotspots within Lonar soda lake of India.;https://dx.doi.org/10.1016/j.ecoenv.2020.110443;exclude
Simple and cleaner system of silver nanoparticle synthesis using kenaf seed and revealing its anticancer and antimicrobial potential.;https://dx.doi.org/10.1088/1361-6528/ab7d72;exclude
Comparative adsorption mechanism of doxycycline and Congo red using synthesized kaolinite supported CoFe2O4 nanoparticles.;https://dx.doi.org/10.1016/j.envpol.2020.114019;exclude
pH-responsive pectin-based multifunctional films incorporated with curcumin and sulfur nanoparticles.;https://dx.doi.org/10.1016/j.carbpol.2019.115638;exclude
